Drug	MolId	MolName	Target
Danggui	MOL000358	beta-sitosterol	Progesterone receptor
Danggui	MOL000358	beta-sitosterol	Nuclear receptor coactivator 2
Danggui	MOL000358	beta-sitosterol	Prostaglandin G/H synthase 1
Danggui	MOL000358	beta-sitosterol	Prostaglandin G/H synthase 2
Danggui	MOL000358	beta-sitosterol	Heat shock protein HSP 90
Danggui	MOL000358	beta-sitosterol	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
Danggui	MOL000358	beta-sitosterol	Potassium voltage-gated channel subfamily H member 2
Danggui	MOL000358	beta-sitosterol	mRNA of PKA Catalytic Subunit C-alpha
Danggui	MOL000358	beta-sitosterol	Dopamine D1 receptor
Danggui	MOL000358	beta-sitosterol	Muscarinic acetylcholine receptor M3
Danggui	MOL000358	beta-sitosterol	Muscarinic acetylcholine receptor M1
Danggui	MOL000358	beta-sitosterol	Sodium channel protein type 5 subunit alpha
Danggui	MOL000358	beta-sitosterol	Gamma-aminobutyric-acid receptor alpha-2 subunit
Danggui	MOL000358	beta-sitosterol	Muscarinic acetylcholine receptor M4
Danggui	MOL000358	beta-sitosterol	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
Danggui	MOL000358	beta-sitosterol	5-hydroxytryptamine 2A receptor
Danggui	MOL000358	beta-sitosterol	Gamma-aminobutyric-acid receptor alpha-5 subunit
Danggui	MOL000358	beta-sitosterol	Alpha-1A adrenergic receptor
Danggui	MOL000358	beta-sitosterol	Gamma-aminobutyric-acid receptor alpha-3 subunit
Danggui	MOL000358	beta-sitosterol	Muscarinic acetylcholine receptor M2
Danggui	MOL000358	beta-sitosterol	Alpha-1B adrenergic receptor
Danggui	MOL000358	beta-sitosterol	Beta-2 adrenergic receptor
Danggui	MOL000358	beta-sitosterol	Neuronal acetylcholine receptor subunit alpha-2
Danggui	MOL000358	beta-sitosterol	Sodium-dependent serotonin transporter
Danggui	MOL000358	beta-sitosterol	Mu-type opioid receptor
Danggui	MOL000358	beta-sitosterol	Gamma-aminobutyric acid receptor subunit alpha-1
Danggui	MOL000358	beta-sitosterol	Neuronal acetylcholine receptor protein, alpha-7 chain
Danggui	MOL000358	beta-sitosterol	Cytochrome P450-cam
Danggui	MOL000358	beta-sitosterol	Apoptosis regulator Bcl-2
Danggui	MOL000358	beta-sitosterol	Apoptosis regulator BAX
Danggui	MOL000358	beta-sitosterol	Caspase-9
Danggui	MOL000358	beta-sitosterol	Transcription factor AP-1
Danggui	MOL000358	beta-sitosterol	Caspase-3
Danggui	MOL000358	beta-sitosterol	Caspase-8
Danggui	MOL000358	beta-sitosterol	Protein kinase C alpha type
Danggui	MOL000358	beta-sitosterol	Transforming growth factor beta-1
Danggui	MOL000358	beta-sitosterol	Serum paraoxonase/arylesterase 1
Danggui	MOL000358	beta-sitosterol	Microtubule-associated protein 2
Danggui	MOL000449	Stigmasterol	Progesterone receptor
Danggui	MOL000449	Stigmasterol	Mineralocorticoid receptor
Danggui	MOL000449	Stigmasterol	Nuclear receptor coactivator 2
Danggui	MOL000449	Stigmasterol	Alcohol dehydrogenase 1C
Danggui	MOL000449	Stigmasterol	Ig gamma-1 chain C region
Danggui	MOL000449	Stigmasterol	Retinoic acid receptor RXR-alpha
Danggui	MOL000449	Stigmasterol	Nuclear receptor coactivator 1
Danggui	MOL000449	Stigmasterol	Prostaglandin G/H synthase 1
Danggui	MOL000449	Stigmasterol	Prostaglandin G/H synthase 2
Danggui	MOL000449	Stigmasterol	Alpha-2A adrenergic receptor
Danggui	MOL000449	Stigmasterol	Sodium-dependent noradrenaline transporter
Danggui	MOL000449	Stigmasterol	Sodium-dependent dopamine transporter
Danggui	MOL000449	Stigmasterol	Beta-2 adrenergic receptor
Danggui	MOL000449	Stigmasterol	Aldose reductase
Danggui	MOL000449	Stigmasterol	Urokinase-type plasminogen activator
Danggui	MOL000449	Stigmasterol	Leukotriene A-4 hydrolase
Danggui	MOL000449	Stigmasterol	Amine oxidase [flavin-containing] B
Danggui	MOL000449	Stigmasterol	Amine oxidase [flavin-containing] A
Danggui	MOL000449	Stigmasterol	mRNA of PKA Catalytic Subunit C-alpha
Danggui	MOL000449	Stigmasterol	Chymotrypsinogen B
Danggui	MOL000449	Stigmasterol	Muscarinic acetylcholine receptor M3
Danggui	MOL000449	Stigmasterol	Muscarinic acetylcholine receptor M1
Danggui	MOL000449	Stigmasterol	Beta-1 adrenergic receptor
Danggui	MOL000449	Stigmasterol	Sodium channel protein type 5 subunit alpha
Danggui	MOL000449	Stigmasterol	5-hydroxytryptamine 2A receptor
Danggui	MOL000449	Stigmasterol	Alpha-1A adrenergic receptor
Danggui	MOL000449	Stigmasterol	Gamma-aminobutyric-acid receptor alpha-3 subunit
Danggui	MOL000449	Stigmasterol	Muscarinic acetylcholine receptor M2
Danggui	MOL000449	Stigmasterol	Alpha-1B adrenergic receptor
Danggui	MOL000449	Stigmasterol	Gamma-aminobutyric acid receptor subunit alpha-1
Danggui	MOL000449	Stigmasterol	Neuronal acetylcholine receptor protein, alpha-7 chain
gancao	MOL001484	Inermine	Prostaglandin G/H synthase 1
gancao	MOL001484	Inermine	Muscarinic acetylcholine receptor M3
gancao	MOL001484	Inermine	Sodium channel protein type 5 subunit alpha
gancao	MOL001484	Inermine	Prostaglandin G/H synthase 2
gancao	MOL001484	Inermine	5-hydroxytryptamine receptor 3A
gancao	MOL001484	Inermine	Retinoic acid receptor RXR-alpha
gancao	MOL001484	Inermine	Alpha-1B adrenergic receptor
gancao	MOL001484	Inermine	Alpha-1D adrenergic receptor
gancao	MOL001484	Inermine	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
gancao	MOL001484	Inermine	mRNA of PKA Catalytic Subunit C-alpha
gancao	MOL001484	Inermine	Ig gamma-1 chain C region
gancao	MOL001484	Inermine	Trypsin-1
gancao	MOL001484	Inermine	Calmodulin
gancao	MOL001484	Inermine	Muscarinic acetylcholine receptor M1
gancao	MOL001484	Inermine	Beta-2 adrenergic receptor
gancao	MOL001484	Inermine	Mu-type opioid receptor
gancao	MOL001484	Inermine	Heat shock protein HSP 90
gancao	MOL001792	DFV	Prostaglandin G/H synthase 1
gancao	MOL001792	DFV	Estrogen receptor
gancao	MOL001792	DFV	Prostaglandin G/H synthase 2
gancao	MOL001792	DFV	Retinoic acid receptor RXR-alpha
gancao	MOL001792	DFV	Beta-2 adrenergic receptor
gancao	MOL001792	DFV	Heat shock protein HSP 90
gancao	MOL001792	DFV	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
gancao	MOL001792	DFV	mRNA of PKA Catalytic Subunit C-alpha
gancao	MOL001792	DFV	Beta-lactamase
gancao	MOL001792	DFV	Amine oxidase [flavin-containing] B
gancao	MOL001792	DFV	Sodium-dependent serotonin transporter
gancao	MOL001792	DFV	cAMP-dependent protein kinase inhibitor alpha
gancao	MOL000211	Mairin	Progesterone receptor
gancao	MOL002311	Glycyrol	Nitric oxide synthase, inducible
gancao	MOL002311	Glycyrol	Estrogen receptor
gancao	MOL002311	Glycyrol	Peroxisome proliferator activated receptor gamma
gancao	MOL002311	Glycyrol	Prostaglandin G/H synthase 2
gancao	MOL002311	Glycyrol	Vascular endothelial growth factor receptor 2
gancao	MOL002311	Glycyrol	Mitogen-activated protein kinase 14
gancao	MOL002311	Glycyrol	Glycogen synthase kinase-3 beta
gancao	MOL002311	Glycyrol	Serine/threonine-protein kinase Chk1
gancao	MOL002311	Glycyrol	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL002311	Glycyrol	Cyclin-A2
gancao	MOL002311	Glycyrol	Thrombin
gancao	MOL000239	Jaranol	Nitric oxide synthase, inducible
gancao	MOL000239	Jaranol	Prostaglandin G/H synthase 1
gancao	MOL000239	Jaranol	Androgen receptor
gancao	MOL000239	Jaranol	Sodium channel protein type 5 subunit alpha
gancao	MOL000239	Jaranol	Prostaglandin G/H synthase 2
gancao	MOL000239	Jaranol	Estrogen receptor beta
gancao	MOL000239	Jaranol	Dipeptidyl peptidase IV
gancao	MOL000239	Jaranol	Heat shock protein HSP 90
gancao	MOL000239	Jaranol	Cell division protein kinase 2
gancao	MOL000239	Jaranol	Serine/threonine-protein kinase Chk1
gancao	MOL000239	Jaranol	Trypsin-1
gancao	MOL000239	Jaranol	Nuclear receptor coactivator 2
gancao	MOL000239	Jaranol	Calmodulin
gancao	MOL002565	Medicarpin	Nitric oxide synthase, inducible
gancao	MOL002565	Medicarpin	Prostaglandin G/H synthase 1
gancao	MOL002565	Medicarpin	Dopamine D1 receptor
gancao	MOL002565	Medicarpin	Muscarinic acetylcholine receptor M3
gancao	MOL002565	Medicarpin	Muscarinic acetylcholine receptor M1
gancao	MOL002565	Medicarpin	Estrogen receptor
gancao	MOL002565	Medicarpin	Sodium channel protein type 5 subunit alpha
gancao	MOL002565	Medicarpin	Muscarinic acetylcholine receptor M5
gancao	MOL002565	Medicarpin	Prostaglandin G/H synthase 2
gancao	MOL002565	Medicarpin	Muscarinic acetylcholine receptor M4
gancao	MOL002565	Medicarpin	Retinoic acid receptor RXR-alpha
gancao	MOL002565	Medicarpin	5-hydroxytryptamine 2A receptor
gancao	MOL002565	Medicarpin	Alpha-1A adrenergic receptor
gancao	MOL002565	Medicarpin	Muscarinic acetylcholine receptor M2
gancao	MOL002565	Medicarpin	Alpha-1B adrenergic receptor
gancao	MOL002565	Medicarpin	Sodium-dependent dopamine transporter
gancao	MOL002565	Medicarpin	Beta-2 adrenergic receptor
gancao	MOL002565	Medicarpin	Sodium-dependent serotonin transporter
gancao	MOL002565	Medicarpin	Mu-type opioid receptor
gancao	MOL002565	Medicarpin	Estrogen receptor beta
gancao	MOL002565	Medicarpin	Dipeptidyl peptidase IV
gancao	MOL002565	Medicarpin	Mitogen-activated protein kinase 10
gancao	MOL002565	Medicarpin	Heat shock protein HSP 90
gancao	MOL002565	Medicarpin	Cell division protein kinase 2
gancao	MOL002565	Medicarpin	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
gancao	MOL002565	Medicarpin	Neuronal acetylcholine receptor protein, alpha-7 chain
gancao	MOL002565	Medicarpin	mRNA of PKA Catalytic Subunit C-alpha
gancao	MOL002565	Medicarpin	Trypsin-1
gancao	MOL002565	Medicarpin	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL002565	Medicarpin	Cyclin-A2
gancao	MOL002565	Medicarpin	Calmodulin
gancao	MOL002565	Medicarpin	Delta-type opioid receptor
gancao	MOL002565	Medicarpin	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
gancao	MOL002565	Medicarpin	Alpha-1D adrenergic receptor
gancao	MOL000354	isorhamnetin	Nitric oxide synthase, inducible
gancao	MOL000354	isorhamnetin	Prostaglandin G/H synthase 1
gancao	MOL000354	isorhamnetin	Estrogen receptor
gancao	MOL000354	isorhamnetin	Androgen receptor
gancao	MOL000354	isorhamnetin	Peroxisome proliferator activated receptor gamma
gancao	MOL000354	isorhamnetin	Prostaglandin G/H synthase 2
gancao	MOL000354	isorhamnetin	mRNA of Protein-tyrosine phosphatase, non-receptor type 1
gancao	MOL000354	isorhamnetin	Estrogen receptor beta
gancao	MOL000354	isorhamnetin	Dipeptidyl peptidase IV
gancao	MOL000354	isorhamnetin	Mitogen-activated protein kinase 14
gancao	MOL000354	isorhamnetin	Glycogen synthase kinase-3 beta
gancao	MOL000354	isorhamnetin	Heat shock protein HSP 90
gancao	MOL000354	isorhamnetin	Cell division protein kinase 2
gancao	MOL000354	isorhamnetin	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
gancao	MOL000354	isorhamnetin	mRNA of PKA Catalytic Subunit C-alpha
gancao	MOL000354	isorhamnetin	Trypsin-1
gancao	MOL000354	isorhamnetin	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL000354	isorhamnetin	Cyclin-A2
gancao	MOL000354	isorhamnetin	Nuclear receptor coactivator 2
gancao	MOL000354	isorhamnetin	Calmodulin
gancao	MOL000354	isorhamnetin	Glycogen phosphorylase, muscle form
gancao	MOL000354	isorhamnetin	Peroxisome proliferator activated receptor delta
gancao	MOL000354	isorhamnetin	Serine/threonine-protein kinase Chk1
gancao	MOL000354	isorhamnetin	Aldose reductase
gancao	MOL000354	isorhamnetin	Nuclear receptor coactivator 1
gancao	MOL000354	isorhamnetin	Coagulation factor VII
gancao	MOL000354	isorhamnetin	Thrombin
gancao	MOL000354	isorhamnetin	Nitric-oxide synthase, endothelial
gancao	MOL000354	isorhamnetin	Acetylcholinesterase
gancao	MOL000354	isorhamnetin	Gamma-aminobutyric acid receptor subunit alpha-1
gancao	MOL000354	isorhamnetin	Amine oxidase [flavin-containing] B
gancao	MOL000354	isorhamnetin	Glutamate receptor 2
gancao	MOL000354	isorhamnetin	Cytochrome P450-cam
gancao	MOL000354	isorhamnetin	Transcription factor p65
gancao	MOL000354	isorhamnetin	Xanthine dehydrogenase/oxidase
gancao	MOL000354	isorhamnetin	Neutrophil cytosol factor 1
gancao	MOL000354	isorhamnetin	Oxidized low-density lipoprotein receptor 1
gancao	MOL000359	sitosterol	Progesterone receptor
gancao	MOL000359	sitosterol	Nuclear receptor coactivator 2
gancao	MOL000359	sitosterol	Mineralocorticoid receptor
gancao	MOL003656	Lupiwighteone	Nitric oxide synthase, inducible
gancao	MOL003656	Lupiwighteone	Thrombin
gancao	MOL003656	Lupiwighteone	Estrogen receptor
gancao	MOL003656	Lupiwighteone	Androgen receptor
gancao	MOL003656	Lupiwighteone	Sodium channel protein type 5 subunit alpha
gancao	MOL003656	Lupiwighteone	Peroxisome proliferator activated receptor gamma
gancao	MOL003656	Lupiwighteone	Coagulation factor Xa
gancao	MOL003656	Lupiwighteone	Prostaglandin G/H synthase 2
gancao	MOL003656	Lupiwighteone	DNA topoisomerase II
gancao	MOL003656	Lupiwighteone	Estrogen receptor beta
gancao	MOL003656	Lupiwighteone	Dipeptidyl peptidase IV
gancao	MOL003656	Lupiwighteone	Mitogen-activated protein kinase 14
gancao	MOL003656	Lupiwighteone	Glycogen synthase kinase-3 beta
gancao	MOL003656	Lupiwighteone	Heat shock protein HSP 90
gancao	MOL003656	Lupiwighteone	Cell division protein kinase 2
gancao	MOL003656	Lupiwighteone	Serine/threonine-protein kinase Chk1
gancao	MOL003656	Lupiwighteone	Trypsin-1
gancao	MOL003656	Lupiwighteone	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL003656	Lupiwighteone	Cyclin-A2
gancao	MOL003656	Lupiwighteone	Nuclear receptor coactivator 2
gancao	MOL003656	Lupiwighteone	Calmodulin
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Nitric oxide synthase, inducible
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Prostaglandin G/H synthase 1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Dopamine D1 receptor
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Muscarinic acetylcholine receptor M3
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Thrombin
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Muscarinic acetylcholine receptor M1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Estrogen receptor
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Androgen receptor
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Beta-1 adrenergic receptor
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Sodium channel protein type 5 subunit alpha
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Peroxisome proliferator activated receptor gamma
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Prostaglandin G/H synthase 2
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Retinoic acid receptor RXR-alpha
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Acetylcholinesterase
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Alpha-1B adrenergic receptor
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Sodium-dependent dopamine transporter
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Beta-2 adrenergic receptor
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Alpha-1D adrenergic receptor
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Sodium-dependent serotonin transporter
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Estrogen receptor beta
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Gamma-aminobutyric acid receptor subunit alpha-1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Dipeptidyl peptidase IV
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Mitogen-activated protein kinase 14
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Glycogen synthase kinase-3 beta
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Heat shock protein HSP 90
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Cell division protein kinase 2
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Leukotriene A-4 hydrolase
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Amine oxidase [flavin-containing] B
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Neuronal acetylcholine receptor protein, alpha-7 chain
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Serine/threonine-protein kinase Chk1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	mRNA of PKA Catalytic Subunit C-alpha
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Ig gamma-1 chain C region
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Trypsin-1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Cyclin-A2
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Nuclear receptor coactivator 1
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	cAMP-dependent protein kinase inhibitor alpha
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Calmodulin
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Muscarinic acetylcholine receptor M5
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Nitric-oxide synthase, endothelial
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Mu-type opioid receptor
gancao	MOL003896	7-Methoxy-2-methyl isoflavone	Nuclear receptor coactivator 2
gancao	MOL000392	formononetin	Nitric oxide synthase, inducible
gancao	MOL000392	formononetin	Prostaglandin G/H synthase 1
gancao	MOL000392	formononetin	Muscarinic acetylcholine receptor M1
gancao	MOL000392	formononetin	Estrogen receptor
gancao	MOL000392	formononetin	Androgen receptor
gancao	MOL000392	formononetin	Peroxisome proliferator activated receptor gamma
gancao	MOL000392	formononetin	Prostaglandin G/H synthase 2
gancao	MOL000392	formononetin	Retinoic acid receptor RXR-alpha
gancao	MOL000392	formononetin	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
gancao	MOL000392	formononetin	Alpha-1A adrenergic receptor
gancao	MOL000392	formononetin	Sodium-dependent dopamine transporter
gancao	MOL000392	formononetin	Beta-2 adrenergic receptor
gancao	MOL000392	formononetin	Sodium-dependent serotonin transporter
gancao	MOL000392	formononetin	Estrogen receptor beta
gancao	MOL000392	formononetin	Dipeptidyl peptidase IV
gancao	MOL000392	formononetin	Mitogen-activated protein kinase 14
gancao	MOL000392	formononetin	Glycogen synthase kinase-3 beta
gancao	MOL000392	formononetin	Heat shock protein HSP 90
gancao	MOL000392	formononetin	Cell division protein kinase 2
gancao	MOL000392	formononetin	Amine oxidase [flavin-containing] B
gancao	MOL000392	formononetin	Serine/threonine-protein kinase Chk1
gancao	MOL000392	formononetin	mRNA of PKA Catalytic Subunit C-alpha
gancao	MOL000392	formononetin	Trypsin-1
gancao	MOL000392	formononetin	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL000392	formononetin	Cyclin-A2
gancao	MOL000392	formononetin	Calmodulin
gancao	MOL000392	formononetin	cAMP-dependent protein kinase inhibitor alpha
gancao	MOL000392	formononetin	Thrombin
gancao	MOL000392	formononetin	Nitric-oxide synthase, endothelial
gancao	MOL000392	formononetin	Acetylcholinesterase
gancao	MOL000392	formononetin	Beta-lactamase
gancao	MOL000392	formononetin	Transcription factor AP-1
gancao	MOL000392	formononetin	Peroxisome proliferator-activated receptor gamma
gancao	MOL000392	formononetin	Interleukin-4
gancao	MOL000392	formononetin	NAD-dependent deacetylase sirtuin-1
gancao	MOL000392	formononetin	ATP synthase subunit beta, mitochondrial
gancao	MOL000392	formononetin	NADH-ubiquinone oxidoreductase chain 6
gancao	MOL000392	formononetin	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2
gancao	MOL000392	formononetin	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 1
gancao	MOL000417	Calycosin	Nitric oxide synthase, inducible
gancao	MOL000417	Calycosin	Prostaglandin G/H synthase 1
gancao	MOL000417	Calycosin	Estrogen receptor
gancao	MOL000417	Calycosin	Androgen receptor
gancao	MOL000417	Calycosin	Peroxisome proliferator activated receptor gamma
gancao	MOL000417	Calycosin	Prostaglandin G/H synthase 2
gancao	MOL000417	Calycosin	Retinoic acid receptor RXR-alpha
gancao	MOL000417	Calycosin	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
gancao	MOL000417	Calycosin	Estrogen receptor beta
gancao	MOL000417	Calycosin	Dipeptidyl peptidase IV
gancao	MOL000417	Calycosin	Mitogen-activated protein kinase 14
gancao	MOL000417	Calycosin	Glycogen synthase kinase-3 beta
gancao	MOL000417	Calycosin	Heat shock protein HSP 90
gancao	MOL000417	Calycosin	Cell division protein kinase 2
gancao	MOL000417	Calycosin	Serine/threonine-protein kinase Chk1
gancao	MOL000417	Calycosin	mRNA of PKA Catalytic Subunit C-alpha
gancao	MOL000417	Calycosin	Trypsin-1
gancao	MOL000417	Calycosin	Proto-oncogene serine/threonine-protein kinase Pim-1
gancao	MOL000417	Calycosin	Cyclin-A2
gancao	MOL000417	Calycosin	Nuclear receptor coactivator 2
gancao	MOL000417	Calycosin	Calmodulin
gancao	MOL000417	Calycosin	Beta-2 adrenergic receptor
gancao	MOL000422	kaempferol	Nitric oxide synthase, inducible
gancao	MOL000422	kaempferol	Prostaglandin G/H synthase 1
gancao	MOL000422	kaempferol	Androgen receptor
gancao	MOL000422	kaempferol	Peroxisome proliferator activated receptor gamma
gancao	MOL000422	kaempferol	Prostaglandin G/H synthase 2
gancao	MOL000422	kaempferol	Heat shock protein HSP 90
gancao	MOL000422	kaempferol	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
gancao	MOL000422	kaempferol	mRNA of PKA Catalytic Subunit C-alpha
gancao	MOL000422	kaempferol	Nuclear receptor coactivator 2
gancao	MOL000422	kaempferol	Dipeptidyl peptidase IV
gancao	MOL000422	kaempferol	Trypsin-1
gancao	MOL000422	kaempferol	Progesterone receptor
gancao	MOL000422	kaempferol	Thrombin
gancao	MOL000422	kaempferol	Muscarinic acetylcholine receptor M1
gancao	MOL000422	kaempferol	Nitric-oxide synthase, endothelial
gancao	MOL000422	kaempferol	Gamma-aminobutyric-acid receptor alpha-2 subunit
gancao	MOL000422	kaempferol	Acetylcholinesterase
gancao	MOL000422	kaempferol	Sodium-dependent noradrenaline transporter
gancao	MOL000422	kaempferol	Muscarinic acetylcholine receptor M2
gancao	MOL000422	kaempferol	Alpha-1B adrenergic receptor
gancao	MOL000422	kaempferol	Gamma-aminobutyric acid receptor subunit alpha-1
gancao	MOL000422	kaempferol	DNA topoisomerase II
gancao	MOL000422	kaempferol	Coagulation factor VII
gancao	MOL000422	kaempferol	Calmodulin
gancao	MOL000422	kaempferol	Transcription factor p65
gancao	MOL000422	kaempferol	Inhibitor of nuclear factor kappa-B kinase subunit beta
gancao	MOL000422	kaempferol	RAC-alpha serine/threonine-protein kinase
gancao	MOL000422	kaempferol	Apoptosis regulator Bcl-2
gancao	MOL000422	kaempferol	Apoptosis regulator BAX
gancao	MOL000422	kaempferol	Tumor necrosis factor
gancao	MOL000422	kaempferol	Transcription factor AP-1
gancao	MOL000422	kaempferol	Activator of 90 kDa heat shock protein ATPase homolog 1
gancao	MOL000422	kaempferol	Caspase-3
gancao	MOL000422	kaempferol	Mitogen-activated protein kinase 8
gancao	MOL000422	kaempferol	Xanthine dehydrogenase/oxidase
gancao	MOL000422	kaempferol	Interstitial collagenase
gancao	MOL000422	kaempferol	Signal transducer and activator of transcription 1-alpha/beta
gancao	MOL000422	kaempferol	Cell division control protein 2 homolog
gancao	MOL000422	kaempferol	Peroxisome proliferator-activated receptor gamma
gancao	MOL000422	kaempferol	Heme oxygenase 1
gancao	MOL000422	kaempferol	Cytochrome P450 3A4
gancao	MOL000422	kaempferol	Cytochrome P450 1A2
gancao	MOL000422	kaempferol	Cytochrome P450 1A1
gancao	MOL000422	kaempferol	Intercellular adhesion molecule 1
gancao	MOL000422	kaempferol	E-selectin
gancao	MOL000422	kaempferol	Vascular cell adhesion protein 1
gancao	MOL000422	kaempferol	Nuclear receptor subfamily 1 group I member 2
gancao	MOL000422	kaempferol	Cytochrome P450 1B1
gancao	MOL000422	kaempferol	Arachidonate 5-lipoxygenase
gancao	MOL000422	kaempferol	Hyaluronan synthase 2
gancao	MOL000422	kaempferol	Glutathione S-transferase P
gancao	MOL000422	kaempferol	Aryl hydrocarbon receptor
gancao	MOL000422	kaempferol	26S proteasome non-ATPase regulatory subunit 3
gancao	MOL000422	kaempferol	Solute carrier family 2, facilitated glucose transporter member 4
gancao	MOL000422	kaempferol	Nuclear receptor subfamily 1 group I member 3
gancao	MOL000422	kaempferol	Insulin receptor
gancao	MOL000422	kaempferol	Type I iodothyronine deiodinase
gancao	MOL000422	kaempferol	Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform
gancao	MOL000422	kaempferol	Peroxidase C1A
gancao	MOL000422	kaempferol	Glutathione S-transferase Mu 1
gancao	MOL000422	kaempferol	Glutathione S-transferase Mu 2
gancao	MOL000422	kaempferol	Aldo-keto reductase family 1 member C3
gancao	MOL000422	kaempferol	Antileukoproteinase
gancao	MOL004328	naringenin	Prostaglandin G/H synthase 1
gancao	MOL004328	naringenin	Estrogen receptor
gancao	MOL004328	naringenin	Prostaglandin G/H synthase 2
gancao	MOL004328	naringenin	Heat shock protein HSP 90
gancao	MOL004328	naringenin	Beta-lactamase
gancao	MOL004328	naringenin	mRNA of PKA Catalytic Subunit C-alpha
gancao	MOL004328	naringenin	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
gancao	MOL004328	naringenin	Transcription factor p65
gancao	MOL004328	naringenin	RAC-alpha serine/threonine-protein kinase
gancao	MOL004328	naringenin	Apoptosis regulator Bcl-2
gancao	MOL004328	naringenin	Mitogen-activated protein kinase 3
gancao	MOL004328	naringenin	Mitogen-activated protein kinase 1
gancao	MOL004328	naringenin	Caspase-3
gancao	MOL004328	naringenin	Fatty acid synthase
gancao	MOL004328	naringenin	Low-density lipoprotein receptor
gancao	MOL004328	naringenin	Bcl2 antagonist of cell death
gancao	MOL004328	naringenin	Superoxide dismutase [Cu-Zn]
gancao	MOL004328	naringenin	Catalase
gancao	MOL004328	naringenin	Peroxisome proliferator-activated receptor gamma
gancao	MOL004328	naringenin	Microsomal triglyceride transfer protein large subunit
gancao	MOL004328	naringenin	Apolipoprotein B-100
gancao	MOL004328	naringenin	Phospholipase B1, membrane-associated
gancao	MOL004328	naringenin	3-hydroxy-3-methylglutaryl-coenzyme A reductase
gancao	MOL004328	naringenin	Cytochrome P450 19A1
