Drug	MolId	MolName	Target
gancao	MOL004912	Glabrone	CDK2
gancao	MOL004912	Glabrone	CHEK1
gancao	MOL004912	Glabrone	PRSS1
gancao	MOL004912	Glabrone	CCNA2
gancao	MOL004912	Glabrone	CAMTA2
gancao	MOL004913	1,3-dihydroxy-9-methoxy-6-benzofurano[3,2-c]chromenone	ESR1
gancao	MOL004913	1,3-dihydroxy-9-methoxy-6-benzofurano[3,2-c]chromenone	PPARG
gancao	MOL004913	1,3-dihydroxy-9-methoxy-6-benzofurano[3,2-c]chromenone	ESR2
gancao	MOL004913	1,3-dihydroxy-9-methoxy-6-benzofurano[3,2-c]chromenone	MAPK14
gancao	MOL004913	1,3-dihydroxy-9-methoxy-6-benzofurano[3,2-c]chromenone	GSK3B
gancao	MOL004913	1,3-dihydroxy-9-methoxy-6-benzofurano[3,2-c]chromenone	HSP90AA1
gancao	MOL004913	1,3-dihydroxy-9-methoxy-6-benzofurano[3,2-c]chromenone	CDK2
gancao	MOL004913	1,3-dihydroxy-9-methoxy-6-benzofurano[3,2-c]chromenone	CHEK1
gancao	MOL004913	1,3-dihydroxy-9-methoxy-6-benzofurano[3,2-c]chromenone	CCNA2
gancao	MOL004914	1,3-dihydroxy-8,9-dimethoxy-6-benzofurano[3,2-c]chromenone	ESR1
gancao	MOL004914	1,3-dihydroxy-8,9-dimethoxy-6-benzofurano[3,2-c]chromenone	AR
gancao	MOL004914	1,3-dihydroxy-8,9-dimethoxy-6-benzofurano[3,2-c]chromenone	PPARG
gancao	MOL004914	1,3-dihydroxy-8,9-dimethoxy-6-benzofurano[3,2-c]chromenone	MAPK14
gancao	MOL004914	1,3-dihydroxy-8,9-dimethoxy-6-benzofurano[3,2-c]chromenone	GSK3B
gancao	MOL004914	1,3-dihydroxy-8,9-dimethoxy-6-benzofurano[3,2-c]chromenone	HSP90AA1
gancao	MOL004914	1,3-dihydroxy-8,9-dimethoxy-6-benzofurano[3,2-c]chromenone	CDK2
gancao	MOL004914	1,3-dihydroxy-8,9-dimethoxy-6-benzofurano[3,2-c]chromenone	CHEK1
gancao	MOL004915	Eurycarpin A	NOS2
gancao	MOL004915	Eurycarpin A	ESR1
gancao	MOL004915	Eurycarpin A	AR
gancao	MOL004915	Eurycarpin A	SCN5A
gancao	MOL004915	Eurycarpin A	PPARG
gancao	MOL004915	Eurycarpin A	PTGS2
gancao	MOL004915	Eurycarpin A	ESR2
gancao	MOL004915	Eurycarpin A	DPP4
gancao	MOL004915	Eurycarpin A	MAPK14
gancao	MOL004915	Eurycarpin A	GSK3B
gancao	MOL004915	Eurycarpin A	HSP90AA1
gancao	MOL004915	Eurycarpin A	CDK2
gancao	MOL004915	Eurycarpin A	CHEK1
gancao	MOL004915	Eurycarpin A	PRSS1
gancao	MOL004915	Eurycarpin A	CCNA2
gancao	MOL004915	Eurycarpin A	CAMTA2
gancao	MOL004924	(-)-Medicocarpin	PTGS2
gancao	MOL004924	(-)-Medicocarpin	ACHE
gancao	MOL004935	Sigmoidin-B	ESR1
gancao	MOL004935	Sigmoidin-B	PTGS2
gancao	MOL004935	Sigmoidin-B	KDR
gancao	MOL004935	Sigmoidin-B	HSP90AA1
gancao	MOL004935	Sigmoidin-B	CAMTA2
gancao	MOL004941	(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one	PTGS1
gancao	MOL004941	(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one	ESR1
gancao	MOL004941	(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one	PTGS2
gancao	MOL004941	(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one	RXRA
gancao	MOL004941	(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one	ADRB2
gancao	MOL004941	(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one	HSP90AA1
gancao	MOL004941	(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one	DPEP1
gancao	MOL004941	(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one	MAOB
gancao	MOL004941	(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one	PKIA
gancao	MOL004941	(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one	CAMTA2
gancao	MOL004941	(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one	GABRA1
gancao	MOL004941	(2R)-7-hydroxy-2-(4-hydroxyphenyl)chroman-4-one	SLC6A4
gancao	MOL004945	(2S)-7-hydroxy-2-(4-hydroxyphenyl)-8-(3-methylbut-2-enyl)chroman-4-one	NOS2
gancao	MOL004945	(2S)-7-hydroxy-2-(4-hydroxyphenyl)-8-(3-methylbut-2-enyl)chroman-4-one	PTGS1
gancao	MOL004945	(2S)-7-hydroxy-2-(4-hydroxyphenyl)-8-(3-methylbut-2-enyl)chroman-4-one	ESR1
gancao	MOL004945	(2S)-7-hydroxy-2-(4-hydroxyphenyl)-8-(3-methylbut-2-enyl)chroman-4-one	SCN5A
gancao	MOL004945	(2S)-7-hydroxy-2-(4-hydroxyphenyl)-8-(3-methylbut-2-enyl)chroman-4-one	PTGS2
gancao	MOL004945	(2S)-7-hydroxy-2-(4-hydroxyphenyl)-8-(3-methylbut-2-enyl)chroman-4-one	ADRA1B
gancao	MOL004945	(2S)-7-hydroxy-2-(4-hydroxyphenyl)-8-(3-methylbut-2-enyl)chroman-4-one	ADRB2
gancao	MOL004945	(2S)-7-hydroxy-2-(4-hydroxyphenyl)-8-(3-methylbut-2-enyl)chroman-4-one	ESR2
gancao	MOL004945	(2S)-7-hydroxy-2-(4-hydroxyphenyl)-8-(3-methylbut-2-enyl)chroman-4-one	HSP90AA1
gancao	MOL004945	(2S)-7-hydroxy-2-(4-hydroxyphenyl)-8-(3-methylbut-2-enyl)chroman-4-one	CAMTA2
gancao	MOL004948	Isoglycyrol	NOS2
gancao	MOL004948	Isoglycyrol	ESR1
gancao	MOL004948	Isoglycyrol	AR
gancao	MOL004948	Isoglycyrol	PTGS2
gancao	MOL004948	Isoglycyrol	DPP4
gancao	MOL004948	Isoglycyrol	GSK3B
gancao	MOL004949	Isolicoflavonol	NOS2
gancao	MOL004949	Isolicoflavonol	ESR1
gancao	MOL004949	Isolicoflavonol	AR
gancao	MOL004949	Isolicoflavonol	PPARG
gancao	MOL004949	Isolicoflavonol	PTGS2
gancao	MOL004949	Isolicoflavonol	GSK3B
gancao	MOL004949	Isolicoflavonol	HSP90AA1
gancao	MOL004949	Isolicoflavonol	CDK2
gancao	MOL004949	Isolicoflavonol	PRSS1
gancao	MOL004949	Isolicoflavonol	CCNA2
gancao	MOL004949	Isolicoflavonol	NCOA2
gancao	MOL004949	Isolicoflavonol	CAMTA2
gancao	MOL004957	HMO	NOS2
gancao	MOL004957	HMO	PTGS1
gancao	MOL004957	HMO	CHRM1
gancao	MOL004957	HMO	ESR1
gancao	MOL004957	HMO	AR
gancao	MOL004957	HMO	SCN5A
gancao	MOL004957	HMO	PPARG
gancao	MOL004957	HMO	PTGS2
gancao	MOL004957	HMO	RXRA
gancao	MOL004957	HMO	SLC6A3
gancao	MOL004957	HMO	ADRB2
gancao	MOL004957	HMO	SLC6A4
gancao	MOL004957	HMO	ESR2
gancao	MOL004957	HMO	DPP4
gancao	MOL004957	HMO	MAPK14
gancao	MOL004957	HMO	GSK3B
gancao	MOL004957	HMO	CDK2
gancao	MOL004957	HMO	MAOB
gancao	MOL004957	HMO	CHEK1
gancao	MOL004957	HMO	IGHG1
gancao	MOL004957	HMO	PRSS1
gancao	MOL004957	HMO	CCNA2
gancao	MOL004957	HMO	PKIA
gancao	MOL004957	HMO	CAMTA2
gancao	MOL004959	1-Methoxyphaseollidin	NOS2
gancao	MOL004959	1-Methoxyphaseollidin	PTGS1
gancao	MOL004959	1-Methoxyphaseollidin	KCNH2
gancao	MOL004959	1-Methoxyphaseollidin	ESR1
gancao	MOL004959	1-Methoxyphaseollidin	AR
gancao	MOL004959	1-Methoxyphaseollidin	SCN5A
gancao	MOL004959	1-Methoxyphaseollidin	PPARG
gancao	MOL004959	1-Methoxyphaseollidin	PTGS2
gancao	MOL004959	1-Methoxyphaseollidin	KDR
gancao	MOL004959	1-Methoxyphaseollidin	RXRA
gancao	MOL004959	1-Methoxyphaseollidin	ADRA1B
gancao	MOL004959	1-Methoxyphaseollidin	ADRB2
gancao	MOL004959	1-Methoxyphaseollidin	ADRA1D
gancao	MOL004959	1-Methoxyphaseollidin	ESR2
gancao	MOL004959	1-Methoxyphaseollidin	MAPK14
gancao	MOL004959	1-Methoxyphaseollidin	GSK3B
gancao	MOL004959	1-Methoxyphaseollidin	HSP90AA1
gancao	MOL004959	1-Methoxyphaseollidin	CDK2
gancao	MOL004959	1-Methoxyphaseollidin	PRSS1
gancao	MOL004959	1-Methoxyphaseollidin	CCNA2
gancao	MOL004959	1-Methoxyphaseollidin	NCOA2
gancao	MOL004959	1-Methoxyphaseollidin	NCOA1
gancao	MOL004959	1-Methoxyphaseollidin	CAMTA2
gancao	MOL004961	Quercetin der.	NOS2
gancao	MOL004961	Quercetin der.	PTGS1
gancao	MOL004961	Quercetin der.	ESR1
gancao	MOL004961	Quercetin der.	AR
gancao	MOL004961	Quercetin der.	SCN5A
gancao	MOL004961	Quercetin der.	PPARG
gancao	MOL004961	Quercetin der.	PTGS2
gancao	MOL004961	Quercetin der.	ESR2
gancao	MOL004961	Quercetin der.	DPP4
gancao	MOL004961	Quercetin der.	MAPK14
gancao	MOL004961	Quercetin der.	GSK3B
gancao	MOL004961	Quercetin der.	HSP90AA1
gancao	MOL004961	Quercetin der.	CDK2
gancao	MOL004961	Quercetin der.	PRSS1
gancao	MOL004961	Quercetin der.	NCOA2
gancao	MOL004961	Quercetin der.	CAMTA2
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	NOS2
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	PTGS1
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	KCNH2
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	ESR1
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	AR
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	SCN5A
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	PPARG
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	PTGS2
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	F7
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	KDR
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	ADRA1B
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	ADRB2
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	ESR2
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	MAPK14
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	GSK3B
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	HSP90AA1
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	CDK2
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	CHEK1
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	PRSS1
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	CCNA2
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	NCOA2
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	NCOA1
gancao	MOL004966	3'-Hydroxy-4'-O-Methylglabridin	CAMTA2
gancao	MOL000497	licochalcone a	NOS2
gancao	MOL000497	licochalcone a	PTGS1
gancao	MOL000497	licochalcone a	CHRM1
gancao	MOL000497	licochalcone a	ESR1
gancao	MOL000497	licochalcone a	AR
gancao	MOL000497	licochalcone a	SCN5A
gancao	MOL000497	licochalcone a	PPARG
gancao	MOL000497	licochalcone a	PTGS2
gancao	MOL000497	licochalcone a	CA2
gancao	MOL000497	licochalcone a	ADRA1B
gancao	MOL000497	licochalcone a	SLC6A3
gancao	MOL000497	licochalcone a	ESR2
gancao	MOL000497	licochalcone a	MAPK14
gancao	MOL000497	licochalcone a	GSK3B
gancao	MOL000497	licochalcone a	HSP90AA1
gancao	MOL000497	licochalcone a	CDK2
gancao	MOL000497	licochalcone a	CHEK1
gancao	MOL000497	licochalcone a	CCNA2
gancao	MOL000497	licochalcone a	CAMTA2
gancao	MOL000497	licochalcone a	ADRB2
gancao	MOL000497	licochalcone a	NCOA2
gancao	MOL000497	licochalcone a	RELA
gancao	MOL000497	licochalcone a	STAT3
gancao	MOL000497	licochalcone a	CCND1
gancao	MOL000497	licochalcone a	BCL2
gancao	MOL000497	licochalcone a	EIF6
gancao	MOL000497	licochalcone a	MAPK1
gancao	MOL000497	licochalcone a	RB1
gancao	MOL000497	licochalcone a	CDK4
gancao	MOL000497	licochalcone a	FOSL2
gancao	MOL004974	3'-Methoxyglabridin	NOS2
gancao	MOL004974	3'-Methoxyglabridin	PTGS1
gancao	MOL004974	3'-Methoxyglabridin	KCNH2
gancao	MOL004974	3'-Methoxyglabridin	ESR1
gancao	MOL004974	3'-Methoxyglabridin	AR
gancao	MOL004974	3'-Methoxyglabridin	SCN5A
gancao	MOL004974	3'-Methoxyglabridin	PPARG
gancao	MOL004974	3'-Methoxyglabridin	PTGS2
gancao	MOL004974	3'-Methoxyglabridin	F7
